w,vector_semantico
Does,"['behave', 'DOE', 'make_out', 'get_along', 'serve', 'cause', 'coif', 'Department_of_Energy', 'come', 'arrange', 'doe', 'exercise', 'fare', 'perform', 'dress', 'Energy_Department', 'act', 'coiffure', 'practice', 'answer', 'coiffe', 'suffice', 'do', 'practise', 'Energy', 'execute', 'manage', 'make', 'set']",Handbook of Federal Aids to Communities. U.S. Department of
offered,"['offer_up', 'propose', 'provide', 'pop_the_question', 'proffer', 'volunteer', 'put_up', 'declare_oneself', 'tender', 'extend', 'offer', 'bid']",Handbook of Federal Aids to Communities. U.S. Department of
service,"['armed_service', 'serving', 'divine_service', 'Service', 'overhaul', 'servicing', 'military_service', 'service', 'table_service', 'service_of_process', 'religious_service', 'avail', 'serve', 'Robert_William_Service', 'help', 'inspection_and_repair']",Handbook of Federal Aids to Communities. U.S. Department of
groups,"['grouping', 'group', 'aggroup', 'chemical_group', 'mathematical_group', 'radical']",Handbook of Federal Aids to Communities. U.S. Department of
contracts,"['contract', 'cut', 'narrow', 'sign_on', 'shrink', 'abridge', 'sign_up', 'compact', 'foreshorten', 'press', 'get', 'squeeze', 'take', 'contract_bridge', 'shorten', 'abbreviate', 'sign', 'compress', 'declaration', 'constrict', 'reduce', 'condense', 'concentrate', 'undertake']",Handbook of Federal Aids to Communities. U.S. Department of
industrial,['industrial'],Handbook of Federal Aids to Communities. U.S. Department of
purpose,"['design', 'aim', 'use', 'role', 'purport', 'resolve', 'intention', 'intent', 'purpose', 'determination', 'propose', 'function']",Handbook of Federal Aids to Communities. U.S. Department of
include,"['let_in', 'include', 'admit']",Handbook of Federal Aids to Communities. U.S. Department of
procurement,"['procural', 'procurement', 'procurance']",Handbook of Federal Aids to Communities. U.S. Department of
Mo.,[],Handbook of Federal Aids to Communities. U.S. Department of
rest,"['sleep', 'rest', 'residue', 'relaxation', 'stay', 'balance', 'eternal_rest', ""catch_one's_breath"", 'reside', 'take_a_breather', 'pillow', 'breathe', 'ease', 'respite', 'quietus', 'lie', 'residuum', 'repose', 'eternal_sleep', 'roost', 'remainder', 'relief', 'perch', 'rest_period', 'remain', 'residual']",Handbook of Federal Aids to Communities. U.S. Department of
Repayment,"['quittance', 'refund', 'repayment']",Handbook of Federal Aids to Communities. U.S. Department of
.,[],Handbook of Federal Aids to Communities. U.S. Department of
technical,"['expert', 'technical', 'technical_foul', 'proficient', 'technological']",Handbook of Federal Aids to Communities. U.S. Department of
items,"['point', 'particular', 'token', 'item', 'detail']",Handbook of Federal Aids to Communities. U.S. Department of
interest,"['matter_to', 'worry', 'involvement', 'interestingness', 'occupy', 'pastime', 'interest', 'sake', 'concern', 'interest_group', 'pursuit', 'stake']",Handbook of Federal Aids to Communities. U.S. Department of
machinery,['machinery'],Handbook of Federal Aids to Communities. U.S. Department of
services,"['armed_service', 'serving', 'divine_service', 'Service', 'overhaul', 'servicing', 'military_service', 'service', 'table_service', 'services', 'service_of_process', 'religious_service', 'avail', 'serve', 'Robert_William_Service', 'help', 'inspection_and_repair']",Handbook of Federal Aids to Communities. U.S. Department of
never,"[""ne'er"", 'never']",Handbook of Federal Aids to Communities. U.S. Department of
activities,"['natural_action', 'action', 'body_process', 'activeness', 'bodily_function', 'natural_process', 'activity', 'bodily_process']",Handbook of Federal Aids to Communities. U.S. Department of
those,[],Handbook of Federal Aids to Communities. U.S. Department of
basis,"['fundament', 'basis', 'ground', 'cornerstone', 'base', 'footing', 'foundation', 'groundwork']",Handbook of Federal Aids to Communities. U.S. Department of
beneficial,"['good', 'beneficial']",Handbook of Federal Aids to Communities. U.S. Department of
want,"['deprivation', 'deficiency', 'want', 'lack', 'privation', 'wish', 'wishing', 'need', 'desire', 'neediness', 'require']",Handbook of Federal Aids to Communities. U.S. Department of
improve,"['amend', 'ameliorate', 'better', 'improve', 'meliorate']",Handbook of Federal Aids to Communities. U.S. Department of
lending,"['loaning', 'bestow', 'add', 'lending', 'loan', 'lend', 'bring', 'contribute', 'impart']",Handbook of Federal Aids to Communities. U.S. Department of
Loans,"['loan', 'lend', 'loanword']",Handbook of Federal Aids to Communities. U.S. Department of
has,"['experience', 'take_in', 'accept', 'own', 'deliver', 'receive', 'stimulate', 'give_birth', 'let', 'HA', 'cause', 'consume', 'birth', 'get', 'take', 'give', 'hold', 'have_got', 'throw', 'induce', 'suffer', 'hour_angle', 'have', 'possess', 'feature', 'ingest', 'make', 'sustain', 'bear']",Handbook of Federal Aids to Communities. U.S. Department of
registrants',[],Handbook of Federal Aids to Communities. U.S. Department of
who,"['World_Health_Organization', 'WHO']",Handbook of Federal Aids to Communities. U.S. Department of
some,"['approximately', 'about', 'roughly', 'around', 'or_so', 'just_about', 'some', 'more_or_less', 'close_to']",Handbook of Federal Aids to Communities. U.S. Department of
likely,"['probable', 'potential', 'probably', 'likely', 'belike', 'in_all_probability', 'in_all_likelihood']",Handbook of Federal Aids to Communities. U.S. Department of
sufficiently,['sufficiently'],Handbook of Federal Aids to Communities. U.S. Department of
charges,"['tutelage', 'bear_down', 'direction', 'rouse', 'level', 'bearing', 'commission', 'commove', 'turn_on', 'charge', 'excite', 'tear', 'appoint', 'send', 'bursting_charge', 'accuse', 'flush', 'cathexis', 'guardianship', 'heraldic_bearing', 'load', 'blame', 'mission', 'care', 'burster', 'commit', 'burden', 'electric_charge', 'institutionalize', 'lodge', 'consign', 'file', 'accusation', 'complaint', 'shoot', 'agitate', 'buck', 'thrill', 'billing', 'institutionalise', 'explosive_charge', 'bang', 'armorial_bearing', 'rush', 'bill', 'point', 'charge_up', 'boot', 'kick', 'shoot_down', 'saddle']",Handbook of Federal Aids to Communities. U.S. Department of
needed,"['requisite', 'ask', 'necessitate', 'take', 'needed', 'want', 'postulate', 'required', 'involve', 'call_for', 'needful', 'need', 'require', 'demand']",Handbook of Federal Aids to Communities. U.S. Department of
policies,"['policy', 'insurance', 'insurance_policy']",Handbook of Federal Aids to Communities. U.S. Department of
an,"['Associate_in_Nursing', 'AN']",Handbook of Federal Aids to Communities. U.S. Department of
guidance,"['direction', 'guidance', 'counselling', 'counsel', 'counseling', 'steering']",Handbook of Federal Aids to Communities. U.S. Department of
supervises,"['superintend', 'oversee', 'manage', 'supervise', 'monitor']",Handbook of Federal Aids to Communities. U.S. Department of
Program,"['computer_programme', 'syllabus', 'political_platform', 'broadcast', 'political_program', 'platform', 'computer_program', 'program', 'curriculum', 'course_of_study', 'programme', 'plan']",Handbook of Federal Aids to Communities. U.S. Department of
timber,"['woodland', 'timberland', 'quality', 'timbre', 'timber', 'forest', 'tone', 'lumber']",Handbook of Federal Aids to Communities. U.S. Department of
Owners,"['owner', 'possessor', 'proprietor']",Handbook of Federal Aids to Communities. U.S. Department of
applicant,"['applier', 'applicant']",Handbook of Federal Aids to Communities. U.S. Department of
principal,"['star', 'head_teacher', 'principal_sum', 'main', 'school_principal', 'head', 'master', 'corpus', 'dealer', 'chief', 'lead', 'principal', 'primary']",Handbook of Federal Aids to Communities. U.S. Department of
can,"['ass', 'tush', 'backside', 'give_the_sack', 'stern', 'bathroom', 'behind', 'canful', 'butt', 'nates', 'fundament', 'tail_end', 'privy', 'keister', 'send_away', 'dismiss', 'rear_end', 'fanny', 'give_the_axe', 'lav', 'potty', 'arse', 'john', 'fire', 'hindquarters', 'seat', 'rump', 'bottom', 'sack', 'throne', 'give_notice', 'rear', 'lavatory', 'displace', 'derriere', 'terminate', 'posterior', 'buttocks', 'can', 'can_buoy', 'pot', 'stool', 'crapper', 'buns', 'tail', 'tin', 'tooshie', 'commode', 'put_up', 'toilet', 'tin_can', 'force_out', 'hind_end', 'prat', 'bum']",Handbook of Federal Aids to Communities. U.S. Department of
annum,['annum'],Handbook of Federal Aids to Communities. U.S. Department of
1933,[],Handbook of Federal Aids to Communities. U.S. Department of
Directory,['directory'],Handbook of Federal Aids to Communities. U.S. Department of
stipulate,"['stipulate', 'qualify', 'specify', 'condition']",Handbook of Federal Aids to Communities. U.S. Department of
sponsored,"['sponsor', 'shop', 'patronize', 'frequent', 'shop_at', 'buy_at', 'patronise']",Handbook of Federal Aids to Communities. U.S. Department of
productive,"['productive', 'generative', 'fat', 'fertile', 'rich']",Handbook of Federal Aids to Communities. U.S. Department of
Advice,['advice'],Handbook of Federal Aids to Communities. U.S. Department of
SBA,"['SBA', 'Small_Business_Administration']",Handbook of Federal Aids to Communities. U.S. Department of
filing,"['lodge', 'file', 'register', 'file_away', 'filing', 'charge']",Handbook of Federal Aids to Communities. U.S. Department of
operations,"['operation', 'mental_process', 'procedure', 'surgical_operation', 'mathematical_operation', 'functioning', 'cognitive_operation', 'mathematical_process', 'operations', 'surgery', 'trading_operations', 'process', 'military_operation', 'performance', 'cognitive_process', 'surgical_process', 'surgical_procedure']",Handbook of Federal Aids to Communities. U.S. Department of
Each,"['for_each_one', 'each', 'apiece', 'to_each_one', 'from_each_one']",Handbook of Federal Aids to Communities. U.S. Department of
many,['many'],Handbook of Federal Aids to Communities. U.S. Department of
construction,"['expression', 'twist', 'building', 'structure', 'mental_synthesis', 'construction', 'grammatical_construction']",Handbook of Federal Aids to Communities. U.S. Department of
